Alpha,Beta,Rho,Heuristic weight,MSA patch bias,Iterations,Min best at iteration,Avg best at iteration,Max best at iteration,Min local search improvements,Avg local search improvements,Max local search improvements,Min best deviation,Avg best deviation,Max best deviation,Success rate [%]
1.00,2.00,0.80,0.50,1.00,5000,140,2113.87,4715,0,0.00,0,8.45,11.55,13.65,0.00
1.00,2.00,0.80,0.10,0.00,5000,221,3088.87,4932,0,0.00,0,8.97,11.62,14.33,0.00
1.00,2.00,0.80,0.70,0.25,5000,187,2752.53,4876,0,0.00,0,9.28,11.64,14.63,0.00
1.00,2.00,0.80,0.70,0.50,5000,187,2752.53,4876,0,0.00,0,9.28,11.64,14.63,0.00
1.00,2.00,0.80,0.70,0.75,5000,187,2752.53,4876,0,0.00,0,9.28,11.64,14.63,0.00
1.00,2.00,0.80,0.70,1.00,5000,187,2752.53,4876,0,0.00,0,9.28,11.64,14.63,0.00
1.00,2.00,0.80,0.80,0.25,5000,144,2119.40,4868,0,0.00,0,9.13,11.64,14.10,0.00
1.00,2.00,0.80,0.80,0.50,5000,144,2119.40,4868,0,0.00,0,9.13,11.64,14.10,0.00
1.00,2.00,0.80,0.80,0.75,5000,144,2119.40,4868,0,0.00,0,9.13,11.64,14.10,0.00
1.00,2.00,0.80,0.80,1.00,5000,144,2119.40,4868,0,0.00,0,9.13,11.64,14.10,0.00
1.00,2.00,0.80,0.60,0.00,5000,212,1974.40,4837,0,0.00,0,8.60,11.67,13.50,0.00
1.00,2.00,0.80,0.40,0.00,5000,273,2876.20,4973,0,0.00,0,9.58,11.72,14.18,0.00
1.00,2.00,0.80,0.90,0.00,5000,319,2560.90,4857,0,0.00,0,9.88,11.81,14.18,0.00
1.00,2.00,0.80,0.70,0.00,5000,95,2537.93,4890,0,0.00,0,7.77,11.82,14.25,0.00
1.00,2.00,0.80,0.30,0.25,5000,149,2773.73,4947,0,0.00,0,8.82,11.85,15.38,0.00
1.00,2.00,0.80,0.30,0.50,5000,149,2773.73,4947,0,0.00,0,8.82,11.85,15.38,0.00
1.00,2.00,0.80,0.30,0.75,5000,149,2773.73,4947,0,0.00,0,8.82,11.85,15.38,0.00
1.00,2.00,0.80,0.30,1.00,5000,149,2773.73,4947,0,0.00,0,8.82,11.85,15.38,0.00
1.00,2.00,0.80,0.80,0.00,5000,89,2550.97,4994,0,0.00,0,9.73,11.87,13.95,0.00
1.00,2.00,0.80,0.20,0.25,5000,315,2942.53,4996,0,0.00,0,9.28,11.89,15.99,0.00
1.00,2.00,0.80,0.20,0.50,5000,315,2942.53,4996,0,0.00,0,9.28,11.89,15.99,0.00
1.00,2.00,0.80,0.20,0.75,5000,315,2942.53,4996,0,0.00,0,9.28,11.89,15.99,0.00
1.00,2.00,0.80,0.20,1.00,5000,315,2942.53,4996,0,0.00,0,9.28,11.89,15.99,0.00
1.00,2.00,0.80,0.30,0.00,5000,358,2624.80,4815,0,0.00,0,9.80,12.00,15.23,0.00
1.00,2.00,0.80,0.20,0.00,5000,249,2563.03,4965,0,0.00,0,9.43,12.06,14.33,0.00
1.00,2.00,0.80,0.10,0.25,5000,159,2205.20,4950,0,0.00,0,10.48,12.09,13.73,0.00
1.00,2.00,0.80,0.10,0.50,5000,159,2205.20,4950,0,0.00,0,10.48,12.09,13.73,0.00
1.00,2.00,0.80,0.10,0.75,5000,159,2205.20,4950,0,0.00,0,10.48,12.09,13.73,0.00
1.00,2.00,0.80,0.10,1.00,5000,159,2205.20,4950,0,0.00,0,10.48,12.09,13.73,0.00
1.00,2.00,0.80,0.00,0.00,5000,182,3068.43,4908,0,0.00,0,9.28,12.12,15.61,0.00
