From,To,Distance,MSA support,Normalized MSA support,High MSA support,Found-optimal edge
42,46,45.000000,0.000000,0.000000,false,false
43,55,8.000000,170.000000,1.000000,true,true
44,45,10.000000,66.000000,0.388235,false,true
45,44,10.000000,105.000000,0.617647,false,true
46,47,11.000000,170.000000,1.000000,true,true
47,48,13.000000,170.000000,1.000000,true,true
48,51,11.000000,112.000000,0.658824,false,true
49,170,6.000000,162.000000,0.952941,false,true
50,49,14.000000,0.000000,0.000000,false,true
51,52,11.000000,170.000000,1.000000,true,true
52,53,14.000000,167.000000,0.982353,false,true
53,43,14.000000,170.000000,1.000000,true,true
54,58,19.000000,170.000000,1.000000,true,true
55,54,21.000000,170.000000,1.000000,true,true
56,57,22.000000,5.000000,0.029412,false,true
57,62,8.000000,170.000000,1.000000,true,true
58,59,9.000000,170.000000,1.000000,true,true
59,60,12.000000,116.000000,0.682353,false,true
60,50,15.000000,57.000000,0.335294,false,true
61,68,11.000000,170.000000,1.000000,true,true
62,63,25.000000,0.000000,0.000000,false,false
63,64,19.000000,168.000000,0.988235,false,true
64,56,15.000000,170.000000,1.000000,true,true
65,88,50.000000,0.000000,0.000000,false,false
66,65,13.000000,170.000000,1.000000,true,false
67,167,7.000000,170.000000,1.000000,true,true
68,66,27.000000,0.000000,0.000000,false,false
69,67,10.000000,1.000000,0.005882,false,true
70,69,15.000000,0.000000,0.000000,false,false
71,61,33.000000,0.000000,0.000000,false,false
72,78,12.000000,166.000000,0.976471,false,false
73,77,13.000000,160.000000,0.941176,false,true
74,75,19.000000,3.000000,0.017647,false,true
75,11,17.000000,170.000000,1.000000,true,true
76,74,16.000000,2.000000,0.011765,false,true
77,73,13.000000,7.000000,0.041176,false,false
78,82,8.000000,167.000000,0.982353,false,true
79,80,7.000000,169.000000,0.994118,false,true
80,81,9.000000,170.000000,1.000000,true,true
81,0,13.000000,0.000000,0.000000,false,true
82,79,11.000000,168.000000,0.988235,false,true
83,84,12.000000,170.000000,1.000000,true,true
84,71,19.000000,170.000000,1.000000,true,true
85,86,7.000000,170.000000,1.000000,true,true
86,83,15.000000,170.000000,1.000000,true,false
87,85,14.000000,158.000000,0.929412,false,true
88,153,12.000000,170.000000,1.000000,true,true
89,90,7.000000,170.000000,1.000000,true,true
90,91,18.000000,0.000000,0.000000,false,false
91,154,6.000000,170.000000,1.000000,true,true
92,93,12.000000,21.000000,0.123529,false,false
93,92,12.000000,150.000000,0.882353,false,false
94,96,13.000000,170.000000,1.000000,true,true
95,94,16.000000,19.000000,0.111765,false,true
96,97,10.000000,167.000000,0.982353,false,true
97,98,19.000000,0.000000,0.000000,false,true
98,95,17.000000,170.000000,1.000000,true,true
99,102,32.000000,0.000000,0.000000,false,false
100,101,16.000000,165.000000,0.970588,false,true
101,100,16.000000,6.000000,0.035294,false,false
102,103,12.000000,170.000000,1.000000,true,true
103,163,19.000000,9.000000,0.052941,false,false
104,114,11.000000,170.000000,1.000000,true,true
105,165,27.000000,0.000000,0.000000,false,false
106,105,8.000000,170.000000,1.000000,true,true
107,106,13.000000,170.000000,1.000000,true,true
108,166,9.000000,126.000000,0.741176,false,false
109,107,12.000000,170.000000,1.000000,true,true
110,109,20.000000,167.000000,0.982353,false,true
111,110,8.000000,170.000000,1.000000,true,true
112,132,7.000000,170.000000,1.000000,true,true
113,164,9.000000,170.000000,1.000000,true,true
114,115,44.000000,0.000000,0.000000,false,true
115,116,13.000000,170.000000,1.000000,true,true
116,117,11.000000,170.000000,1.000000,true,true
117,118,8.000000,170.000000,1.000000,true,true
118,119,18.000000,170.000000,1.000000,true,true
119,124,16.000000,4.000000,0.023529,false,true
120,121,7.000000,170.000000,1.000000,true,false
121,122,16.000000,170.000000,1.000000,true,false
122,120,23.000000,0.000000,0.000000,false,false
123,162,7.000000,170.000000,1.000000,true,true
124,129,41.000000,5.000000,0.029412,false,true
125,146,63.000000,0.000000,0.000000,false,true
126,125,11.000000,170.000000,1.000000,true,true
127,126,7.000000,170.000000,1.000000,true,true
128,130,15.000000,167.000000,0.982353,false,true
129,128,9.000000,170.000000,1.000000,true,true
130,135,15.000000,169.000000,0.994118,false,true
131,113,15.000000,170.000000,1.000000,true,true
132,111,17.000000,0.000000,0.000000,false,true
133,169,15.000000,4.000000,0.023529,false,true
134,131,22.000000,0.000000,0.000000,false,true
135,138,12.000000,170.000000,1.000000,true,false
136,137,10.000000,17.000000,0.100000,false,true
137,136,10.000000,154.000000,0.905882,false,false
138,139,14.000000,170.000000,1.000000,true,true
139,140,9.000000,170.000000,1.000000,true,true
140,141,25.000000,2.000000,0.011765,false,true
141,6,22.000000,170.000000,1.000000,true,true
142,134,34.000000,0.000000,0.000000,false,true
143,147,17.000000,170.000000,1.000000,true,true
144,143,11.000000,21.000000,0.123529,false,true
145,144,25.000000,20.000000,0.117647,false,true
146,145,17.000000,170.000000,1.000000,true,true
147,148,27.000000,170.000000,1.000000,true,true
148,149,27.000000,170.000000,1.000000,true,true
149,161,32.000000,167.000000,0.982353,false,true
150,160,17.000000,0.000000,0.000000,false,true
151,14,22.000000,0.000000,0.000000,false,true
152,142,14.000000,170.000000,1.000000,true,true
153,87,12.000000,168.000000,0.988235,false,true
154,89,11.000000,169.000000,0.994118,false,true
155,41,12.000000,169.000000,0.994118,false,true
156,155,20.000000,168.000000,0.988235,false,true
157,33,7.000000,169.000000,0.994118,false,true
158,36,13.000000,110.000000,0.647059,false,true
159,16,10.000000,170.000000,1.000000,true,true
160,151,17.000000,0.000000,0.000000,false,true
161,152,15.000000,29.000000,0.170588,false,true
162,123,7.000000,1.000000,0.005882,false,true
163,99,8.000000,170.000000,1.000000,true,true
164,127,11.000000,170.000000,1.000000,true,true
165,104,17.000000,0.000000,0.000000,false,false
166,108,9.000000,45.000000,0.264706,false,true
167,70,16.000000,1.000000,0.005882,false,true
168,72,9.000000,170.000000,1.000000,true,true
169,112,26.000000,0.000000,0.000000,false,true
170,168,15.000000,170.000000,1.000000,true,true
