From,To,Distance,MSA support,Normalized MSA support,High MSA support,Found-optimal edge
70,69,15.000000,0.000000,0.000000,false,true
71,61,33.000000,0.000000,0.000000,false,false
72,78,12.000000,1.000000,0.006250,false,true
73,77,13.000000,150.000000,0.937500,false,true
74,75,19.000000,3.000000,0.018750,false,true
75,11,17.000000,160.000000,1.000000,true,true
76,74,16.000000,2.000000,0.012500,false,true
77,72,25.000000,0.000000,0.000000,false,true
78,82,8.000000,150.000000,0.937500,false,true
79,80,7.000000,152.000000,0.950000,false,true
80,81,9.000000,153.000000,0.956250,false,true
81,0,13.000000,0.000000,0.000000,false,true
82,79,11.000000,151.000000,0.943750,false,true
83,84,12.000000,160.000000,1.000000,true,true
84,71,19.000000,160.000000,1.000000,true,true
85,86,7.000000,160.000000,1.000000,true,true
86,93,17.000000,21.000000,0.131250,false,true
87,70,14.000000,160.000000,1.000000,true,true
88,153,12.000000,160.000000,1.000000,true,true
89,90,7.000000,160.000000,1.000000,true,true
90,91,18.000000,0.000000,0.000000,false,true
91,154,6.000000,160.000000,1.000000,true,true
92,94,18.000000,0.000000,0.000000,false,false
93,108,18.000000,44.000000,0.275000,false,true
94,92,18.000000,21.000000,0.131250,false,true
95,96,13.000000,0.000000,0.000000,false,false
96,97,10.000000,157.000000,0.981250,false,true
97,99,14.000000,148.000000,0.925000,false,true
98,95,17.000000,160.000000,1.000000,true,true
99,98,18.000000,160.000000,1.000000,true,true
100,102,14.000000,160.000000,1.000000,true,true
101,100,16.000000,9.000000,0.056250,false,true
102,103,12.000000,160.000000,1.000000,true,true
103,104,24.000000,0.000000,0.000000,false,true
104,114,11.000000,160.000000,1.000000,true,true
105,110,91.000000,0.000000,0.000000,false,false
106,105,8.000000,160.000000,1.000000,true,true
107,106,13.000000,160.000000,1.000000,true,true
108,83,15.000000,0.000000,0.000000,false,true
109,107,12.000000,160.000000,1.000000,true,true
110,109,20.000000,156.000000,0.975000,false,true
111,112,18.000000,160.000000,1.000000,true,true
112,132,7.000000,159.000000,0.993750,false,true
113,115,19.000000,160.000000,1.000000,true,true
114,127,45.000000,0.000000,0.000000,false,true
115,116,13.000000,160.000000,1.000000,true,true
116,117,11.000000,160.000000,1.000000,true,true
117,118,8.000000,160.000000,1.000000,true,true
118,119,18.000000,160.000000,1.000000,true,true
119,120,10.000000,159.000000,0.993750,false,true
120,121,7.000000,160.000000,1.000000,true,true
121,122,16.000000,160.000000,1.000000,true,true
122,123,17.000000,160.000000,1.000000,true,true
123,101,22.000000,8.000000,0.050000,false,true
124,129,41.000000,1.000000,0.006250,false,true
125,124,15.000000,160.000000,1.000000,true,true
126,125,11.000000,160.000000,1.000000,true,true
127,126,7.000000,160.000000,1.000000,true,true
128,130,15.000000,160.000000,1.000000,true,true
129,128,9.000000,160.000000,1.000000,true,true
130,135,15.000000,159.000000,0.993750,false,true
131,113,15.000000,160.000000,1.000000,true,true
132,111,17.000000,3.000000,0.018750,false,false
133,134,10.000000,160.000000,1.000000,true,true
134,131,22.000000,0.000000,0.000000,false,true
135,138,12.000000,160.000000,1.000000,true,true
136,146,38.000000,0.000000,0.000000,false,false
137,136,10.000000,151.000000,0.943750,false,true
138,139,14.000000,160.000000,1.000000,true,true
139,140,9.000000,160.000000,1.000000,true,true
140,141,25.000000,2.000000,0.012500,false,true
141,6,22.000000,160.000000,1.000000,true,true
142,152,14.000000,19.000000,0.118750,false,true
143,147,17.000000,160.000000,1.000000,true,false
144,143,11.000000,17.000000,0.106250,false,true
145,144,25.000000,14.000000,0.087500,false,true
146,145,17.000000,160.000000,1.000000,true,true
147,137,22.000000,150.000000,0.937500,false,true
148,149,27.000000,160.000000,1.000000,true,false
149,148,27.000000,1.000000,0.006250,false,true
150,160,17.000000,2.000000,0.012500,false,true
151,14,22.000000,0.000000,0.000000,false,true
152,142,14.000000,142.000000,0.887500,false,true
153,87,12.000000,159.000000,0.993750,false,true
154,89,11.000000,159.000000,0.993750,false,true
155,41,12.000000,159.000000,0.993750,false,true
156,155,20.000000,158.000000,0.987500,false,true
157,33,7.000000,159.000000,0.993750,false,true
158,36,13.000000,100.000000,0.625000,false,true
159,16,10.000000,160.000000,1.000000,true,true
160,151,17.000000,3.000000,0.018750,false,true
