From,To,Distance,MSA support,Normalized MSA support,High MSA support,Found-optimal edge
50,122,78.000000,0.000000,0.000000,false,false
51,48,74.000000,0.000000,0.000000,false,false
52,36,59.000000,0.000000,0.000000,false,false
53,37,12.000000,0.000000,0.000000,false,false
54,129,81.000000,0.000000,0.000000,false,false
55,34,12.000000,1.000000,0.007519,false,false
56,47,75.000000,0.000000,0.000000,false,false
57,17,41.000000,0.000000,0.000000,false,false
58,82,73.000000,0.000000,0.000000,false,false
59,67,82.000000,0.000000,0.000000,false,false
60,128,73.000000,0.000000,0.000000,false,false
61,57,41.000000,0.000000,0.000000,false,false
62,78,18.000000,0.000000,0.000000,false,false
63,76,18.000000,0.000000,0.000000,false,false
64,66,18.000000,0.000000,0.000000,false,false
65,77,18.000000,0.000000,0.000000,false,false
66,63,18.000000,0.000000,0.000000,false,false
67,45,83.000000,0.000000,0.000000,false,false
68,50,75.000000,0.000000,0.000000,false,false
69,59,79.000000,0.000000,0.000000,false,false
70,64,16.000000,133.000000,1.000000,true,false
71,70,18.000000,0.000000,0.000000,false,false
72,55,12.000000,0.000000,0.000000,false,false
73,114,12.000000,0.000000,0.000000,false,false
74,95,12.000000,0.000000,0.000000,false,false
75,38,12.000000,0.000000,0.000000,false,false
76,62,16.000000,133.000000,1.000000,true,false
77,71,18.000000,0.000000,0.000000,false,false
78,65,16.000000,133.000000,1.000000,true,false
79,81,70.000000,0.000000,0.000000,false,false
80,40,55.000000,0.000000,0.000000,false,false
81,87,68.000000,0.000000,0.000000,false,false
82,79,70.000000,0.000000,0.000000,false,false
83,125,52.000000,0.000000,0.000000,false,false
84,121,46.000000,0.000000,0.000000,false,false
85,86,43.000000,133.000000,1.000000,true,false
86,116,62.000000,0.000000,0.000000,false,false
87,88,73.000000,0.000000,0.000000,false,false
88,35,74.000000,0.000000,0.000000,false,false
89,112,69.000000,0.000000,0.000000,false,false
90,111,22.000000,0.000000,0.000000,false,false
91,106,12.000000,0.000000,0.000000,false,false
92,127,12.000000,0.000000,0.000000,false,false
93,43,12.000000,0.000000,0.000000,false,false
94,39,12.000000,0.000000,0.000000,false,false
95,94,12.000000,0.000000,0.000000,false,false
96,46,12.000000,0.000000,0.000000,false,false
97,44,12.000000,0.000000,0.000000,false,false
98,49,12.000000,0.000000,0.000000,false,false
99,53,12.000000,0.000000,0.000000,false,false
100,92,12.000000,0.000000,0.000000,false,false
101,97,12.000000,0.000000,0.000000,false,false
102,72,12.000000,0.000000,0.000000,false,false
103,100,12.000000,0.000000,0.000000,false,false
104,73,12.000000,0.000000,0.000000,false,false
105,104,12.000000,0.000000,0.000000,false,false
106,74,12.000000,0.000000,0.000000,false,false
107,75,12.000000,0.000000,0.000000,false,false
108,91,12.000000,0.000000,0.000000,false,false
109,93,12.000000,0.000000,0.000000,false,false
110,109,12.000000,0.000000,0.000000,false,false
111,90,23.000000,0.000000,0.000000,false,false
112,89,69.000000,0.000000,0.000000,false,false
113,117,73.000000,0.000000,0.000000,false,false
114,96,12.000000,0.000000,0.000000,false,false
115,105,12.000000,0.000000,0.000000,false,false
116,84,56.000000,0.000000,0.000000,false,false
117,42,70.000000,0.000000,0.000000,false,false
118,133,13.000000,0.000000,0.000000,false,false
119,83,48.000000,0.000000,0.000000,false,false
120,119,53.000000,0.000000,0.000000,false,false
121,80,48.000000,0.000000,0.000000,false,false
122,123,79.000000,0.000000,0.000000,false,false
123,54,80.000000,0.000000,0.000000,false,false
124,118,13.000000,0.000000,0.000000,false,false
125,30,66.000000,0.000000,0.000000,false,false
126,98,12.000000,0.000000,0.000000,false,false
127,126,12.000000,0.000000,0.000000,false,false
128,58,76.000000,0.000000,0.000000,false,false
129,69,79.000000,0.000000,0.000000,false,false
130,131,79.000000,0.000000,0.000000,false,false
131,132,84.000000,0.000000,0.000000,false,false
132,130,80.000000,0.000000,0.000000,false,false
133,124,13.000000,0.000000,0.000000,false,false
